File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF304QCL	bam	alignments	ENCSR000BZN	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JAE, ENCFF001JBW	28652651706	ENCODE Processing Pipeline	a8654f3d0a4ccc793402a56e082501f6		https://www.encodeproject.org/files/ENCFF304QCL/@@download/ENCFF304QCL.bam	mm10-minimal			archived				
ENCFF005PRW	bam	alignments	ENCSR000BZN	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JAF, ENCFF001JAG, ENCFF533JRE	29394255158	ENCODE Processing Pipeline	02c829cd4367d257da39f72b4182ada7		https://www.encodeproject.org/files/ENCFF005PRW/@@download/ENCFF005PRW.bam	mm10			released				
ENCFF588BGJ	bam	transcriptome alignments	ENCSR000BZN	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JAF, ENCFF001JAG, ENCFF533JRE	29551389906	ENCODE Processing Pipeline	79430432930af2583e7b51e5cca87e58		https://www.encodeproject.org/files/ENCFF588BGJ/@@download/ENCFF588BGJ.bam	mm10			released				
ENCFF333UPC	bam	alignments	ENCSR000BZN	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JAE, ENCFF001JBW, ENCFF533JRE	28495299458	ENCODE Processing Pipeline	1229e4c39c29b8856dea5933970d73cc		https://www.encodeproject.org/files/ENCFF333UPC/@@download/ENCFF333UPC.bam	mm10			released				
ENCFF035XRH	bam	transcriptome alignments	ENCSR000BZN	RNA-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JAE, ENCFF001JBW, ENCFF533JRE	28559254341	ENCODE Processing Pipeline	a3e81cf954e25ab4f1b3e6615125b716		https://www.encodeproject.org/files/ENCFF035XRH/@@download/ENCFF035XRH.bam	mm10			released				
ENCFF121YTL	bam	alignments	ENCSR636NXY	DNase-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							DNA					False	2015-09-14	ENCODE				2		36					ENCFF038HKP, ENCFF236CIA, ENCFF497AYN, ENCFF509MKX, ENCFF592GJX, ENCFF593IOT, ENCFF736OEB, ENCFF789POI, ENCFF909IPT, ENCFF935XIC, ENCFF969PYZ, ENCFF993TBF	6802487780	John Stamatoyannopoulos, UW	073a8c01eac86a668652309d362c861f		https://www.encodeproject.org/files/ENCFF121YTL/@@download/ENCFF121YTL.bam	mm10-minimal			archived	low spot score			
ENCFF453HTH	bam	unfiltered alignments	ENCSR636NXY	DNase-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							DNA					False	2015-09-14	ENCODE				2							ENCFF038HKP, ENCFF236CIA, ENCFF340HIY, ENCFF497AYN, ENCFF509MKX, ENCFF592GJX, ENCFF593IOT, ENCFF736OEB, ENCFF789POI, ENCFF909IPT, ENCFF935XIC, ENCFF969PYZ, ENCFF993TBF	12030924230	ENCODE Processing Pipeline	859a2c3e1cf20413389e0884460476b8		https://www.encodeproject.org/files/ENCFF453HTH/@@download/ENCFF453HTH.bam	mm10			archived	low spot score			
ENCFF620DZZ	bam	alignments	ENCSR636NXY	DNase-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							DNA					False	2015-09-14	ENCODE				2							ENCFF453HTH	6579778272	ENCODE Processing Pipeline	21a811ce05d6c234bf9e5cd4f195d5e4		https://www.encodeproject.org/files/ENCFF620DZZ/@@download/ENCFF620DZZ.bam	mm10			archived	low spot score			
ENCFF713KHE	bam	unfiltered alignments	ENCSR636NXY	DNase-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							DNA					False	2015-09-14	ENCODE				1							ENCFF096ART, ENCFF182UJT, ENCFF340HIY, ENCFF350TLF, ENCFF629VFR	8124554187	ENCODE Processing Pipeline	4ef612595a38c836e866c67126642440		https://www.encodeproject.org/files/ENCFF713KHE/@@download/ENCFF713KHE.bam	mm10			released	low spot score			
ENCFF045GKA	bam	unfiltered alignments	ENCSR636NXY	DNase-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							DNA					False	2015-09-14	ENCODE				2							ENCFF038HKP, ENCFF236CIA, ENCFF340HIY, ENCFF497AYN, ENCFF509MKX, ENCFF592GJX, ENCFF593IOT, ENCFF736OEB, ENCFF789POI, ENCFF909IPT, ENCFF935XIC, ENCFF969PYZ, ENCFF993TBF	11108361466	ENCODE Processing Pipeline	b7acecc47a47ff43eaae3ab7f0ee246a		https://www.encodeproject.org/files/ENCFF045GKA/@@download/ENCFF045GKA.bam	mm10			released	low spot score			
ENCFF908NVU	bam	alignments	ENCSR636NXY	DNase-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							DNA					False	2015-09-14	ENCODE				1							ENCFF713KHE	6929975855	ENCODE Processing Pipeline	d935f6027e7e6eb597ee6c342a1a9a55		https://www.encodeproject.org/files/ENCFF908NVU/@@download/ENCFF908NVU.bam	mm10			released	low spot score			
ENCFF665CVG	bam	alignments	ENCSR636NXY	DNase-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus							DNA					False	2015-09-14	ENCODE				2							ENCFF045GKA	6947775997	ENCODE Processing Pipeline	9744a9a7f6ee54d5ba7405e1387c8bc7		https://www.encodeproject.org/files/ENCFF665CVG/@@download/ENCFF665CVG.bam	mm10			released	low spot score			
ENCFF753BDG	bam	alignments	ENCSR905FFU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF656XPO, ENCFF806TVZ, ENCFF981HPJ	1272455142	ENCODE Processing Pipeline	99ee28fc555ce57d56fa79a274c036f2		https://www.encodeproject.org/files/ENCFF753BDG/@@download/ENCFF753BDG.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF101TZV	bam	alignments	ENCSR905FFU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF052QGO, ENCFF806TVZ	1654682413	ENCODE Processing Pipeline	1c7a9431a394d606175daa62820b2d5a		https://www.encodeproject.org/files/ENCFF101TZV/@@download/ENCFF101TZV.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF525QSA	bam	unfiltered alignments	ENCSR905FFU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF656XPO, ENCFF981HPJ	2829685505	ENCODE Processing Pipeline	0b8f72c341ba5cd87fdebaa8343aec35		https://www.encodeproject.org/files/ENCFF525QSA/@@download/ENCFF525QSA.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF381PCC	bam	unfiltered alignments	ENCSR905FFU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF052QGO	2658364952	ENCODE Processing Pipeline	4f52c6ec1599c7e64a69a5f0a96e1f65		https://www.encodeproject.org/files/ENCFF381PCC/@@download/ENCFF381PCC.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF961NOC	bam	alignments	ENCSR905FFU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF052QGO	1654273842	ENCODE Processing Pipeline	778a4994c75a729a1b1bdb46fa001a10		https://www.encodeproject.org/files/ENCFF961NOC/@@download/ENCFF961NOC.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF768UWF	bam	alignments	ENCSR905FFU	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF656XPO, ENCFF981HPJ	1272193377	ENCODE Processing Pipeline	8b5bca6fef96ffc9b293a9515b23fafa		https://www.encodeproject.org/files/ENCFF768UWF/@@download/ENCFF768UWF.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF269MZC	bam	alignments	ENCSR465WTL	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF515ALU, ENCFF806TVZ	1984523666	ENCODE Processing Pipeline	c29a79faca7539f7b8a9922ad0c0a5fb		https://www.encodeproject.org/files/ENCFF269MZC/@@download/ENCFF269MZC.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF170XAR	bam	alignments	ENCSR465WTL	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF246LOG, ENCFF806TVZ	1953557009	ENCODE Processing Pipeline	705608dfa48cd78e3aa15f60c68b0e2f		https://www.encodeproject.org/files/ENCFF170XAR/@@download/ENCFF170XAR.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF876QJH	bam	alignments	ENCSR465WTL	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF246LOG, ENCFF298XQU	2772426435	ENCODE Processing Pipeline	40f07dd1d9bf1bbc540e3a82dfc64f0e		https://www.encodeproject.org/files/ENCFF876QJH/@@download/ENCFF876QJH.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF200JPL	bam	alignments	ENCSR465WTL	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF262OPL, ENCFF515ALU	2527097035	ENCODE Processing Pipeline	3ac9fcaf004e6f3461725e22d8c8d579		https://www.encodeproject.org/files/ENCFF200JPL/@@download/ENCFF200JPL.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF936XBC	bam	unfiltered alignments	ENCSR465WTL	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF018NEO, ENCFF262OPL, ENCFF515ALU	3590539306	ENCODE Processing Pipeline	fcff30ab1529a0a87c539810373cff3b		https://www.encodeproject.org/files/ENCFF936XBC/@@download/ENCFF936XBC.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF248KLP	bam	unfiltered alignments	ENCSR465WTL	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF018NEO, ENCFF246LOG, ENCFF298XQU	3922152490	ENCODE Processing Pipeline	7482e69fb3a941a82bbee9ee9522404d		https://www.encodeproject.org/files/ENCFF248KLP/@@download/ENCFF248KLP.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF001KKA	bam	alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KKH	287774028	Bing Ren, UCSD	49391897aa575caacb85e7b8ea7cc194		https://www.encodeproject.org/files/ENCFF001KKA/@@download/ENCFF001KKA.bam	mm9			archived				
ENCFF001KKD	bam	alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KKT	673878078	Bing Ren, UCSD	3a25a611eac91ff6df5516a18c90f0ac		https://www.encodeproject.org/files/ENCFF001KKD/@@download/ENCFF001KKD.bam	mm9			archived				
ENCFF199UGW	bam	alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KKT, ENCFF806TVZ	14369984	ENCODE Processing Pipeline	70a64d9b7b39001962eb66c6fdbcfbba		https://www.encodeproject.org/files/ENCFF199UGW/@@download/ENCFF199UGW.bam	mm10-minimal			archived				
ENCFF728HTM	bam	alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KKH, ENCFF806TVZ	222417438	ENCODE Processing Pipeline	198040336ba44946b6457c1e49e10f23		https://www.encodeproject.org/files/ENCFF728HTM/@@download/ENCFF728HTM.bam	mm10-minimal			archived				
ENCFF337VNI	bam	alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				1			30				ENCFF001KKH, ENCFF018NEO	222386010	ENCODE Processing Pipeline	2b7bdcf88f37ad6613200f8a1edc8d41		https://www.encodeproject.org/files/ENCFF337VNI/@@download/ENCFF337VNI.bam	mm10			archived				
ENCFF258LGK	bam	unfiltered alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				1			30				ENCFF001KKH, ENCFF018NEO	309653178	ENCODE Processing Pipeline	4f00b7eb7c0e98ef9c4b8b3fcb9932b7		https://www.encodeproject.org/files/ENCFF258LGK/@@download/ENCFF258LGK.bam	mm10			archived				
ENCFF793CTH	bam	alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				2			30				ENCFF001KKT, ENCFF018NEO	14151853	ENCODE Processing Pipeline	d672e50f3b9576c6aa17c313be03db53		https://www.encodeproject.org/files/ENCFF793CTH/@@download/ENCFF793CTH.bam	mm10			archived				
ENCFF731IQI	bam	unfiltered alignments	ENCSR000CCN	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2012-03-28	ENCODE				2			30				ENCFF001KKT, ENCFF018NEO	584333788	ENCODE Processing Pipeline	46a67785271e2b148f70c1b72080fb3f		https://www.encodeproject.org/files/ENCFF731IQI/@@download/ENCFF731IQI.bam	mm10			archived				
ENCFF362TTY	bam	unfiltered alignments	ENCSR890ACP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-12	ENCODE				1							ENCFF018NEO, ENCFF302BNP	3250894659	ENCODE Processing Pipeline	2edb0b71dbb151aa3fac36b2d8efaa65		https://www.encodeproject.org/files/ENCFF362TTY/@@download/ENCFF362TTY.bam	mm10			released	mild to moderate bottlenecking			
ENCFF733FJN	bam	unfiltered alignments	ENCSR890ACP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-12	ENCODE				2							ENCFF018NEO, ENCFF728NKV	3103396991	ENCODE Processing Pipeline	50f92060895691905960fe8c9e614df7		https://www.encodeproject.org/files/ENCFF733FJN/@@download/ENCFF733FJN.bam	mm10			released	mild to moderate bottlenecking			
ENCFF284ATY	bam	alignments	ENCSR890ACP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-12	ENCODE				2							ENCFF018NEO, ENCFF728NKV	1585068327	ENCODE Processing Pipeline	ca7228735fcda4bb6bbc7fe1565cb575		https://www.encodeproject.org/files/ENCFF284ATY/@@download/ENCFF284ATY.bam	mm10			released	mild to moderate bottlenecking			
ENCFF213UUJ	bam	alignments	ENCSR890ACP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-12	ENCODE				1							ENCFF018NEO, ENCFF302BNP	1780749500	ENCODE Processing Pipeline	ca568459a320474608dbd65013f31ee8		https://www.encodeproject.org/files/ENCFF213UUJ/@@download/ENCFF213UUJ.bam	mm10			released	mild to moderate bottlenecking			
ENCFF436USY	bam	alignments	ENCSR639IQR	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF511SEB, ENCFF806JSP, ENCFF806TVZ	2826255360	ENCODE Processing Pipeline	1f4d5b59de5089938f8bfba53bbb7fa3		https://www.encodeproject.org/files/ENCFF436USY/@@download/ENCFF436USY.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF227IIG	bam	alignments	ENCSR639IQR	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF003PIT, ENCFF661URL, ENCFF806TVZ	2897670726	ENCODE Processing Pipeline	cf3b21cb5e3bb307cd91f327c7e039c9		https://www.encodeproject.org/files/ENCFF227IIG/@@download/ENCFF227IIG.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF023ESY	bam	unfiltered alignments	ENCSR639IQR	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF511SEB, ENCFF806JSP	4718183870	ENCODE Processing Pipeline	787c68a9f9829a7a5c21776cd0a922e4		https://www.encodeproject.org/files/ENCFF023ESY/@@download/ENCFF023ESY.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF246NED	bam	unfiltered alignments	ENCSR639IQR	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF003PIT, ENCFF018NEO, ENCFF661URL	5314296967	ENCODE Processing Pipeline	7d416bc8bc8aff4f40ca4f9e410a0fa6		https://www.encodeproject.org/files/ENCFF246NED/@@download/ENCFF246NED.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF670ISA	bam	alignments	ENCSR639IQR	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF511SEB, ENCFF806JSP	2825646565	ENCODE Processing Pipeline	a56c697df3d75eeb064bb67db7ea824c		https://www.encodeproject.org/files/ENCFF670ISA/@@download/ENCFF670ISA.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF184WXX	bam	alignments	ENCSR639IQR	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF003PIT, ENCFF018NEO, ENCFF661URL	2896990558	ENCODE Processing Pipeline	0f5e8825794232fb07408396d6d7e772		https://www.encodeproject.org/files/ENCFF184WXX/@@download/ENCFF184WXX.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF348KVQ	bam	alignments	ENCSR462BZP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF806TVZ, ENCFF910GMF	1716577923	ENCODE Processing Pipeline	70d3b8edfbc7b281900bdc8d5cf22f8a		https://www.encodeproject.org/files/ENCFF348KVQ/@@download/ENCFF348KVQ.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms			
ENCFF066TXI	bam	alignments	ENCSR462BZP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF667IFV, ENCFF806TVZ	1275239454	ENCODE Processing Pipeline	f65878cb4f4704b295867d1ff5d29d4d		https://www.encodeproject.org/files/ENCFF066TXI/@@download/ENCFF066TXI.bam	mm10-minimal			archived	mild to moderate bottlenecking, inconsistent platforms			
ENCFF981OMR	bam	unfiltered alignments	ENCSR462BZP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF667IFV	1865783720	ENCODE Processing Pipeline	a33f666aaca740c43510466c7aaa961f		https://www.encodeproject.org/files/ENCFF981OMR/@@download/ENCFF981OMR.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF511HDH	bam	unfiltered alignments	ENCSR462BZP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF910GMF	2596777131	ENCODE Processing Pipeline	b437da8567ee6d057512559b25ccae58		https://www.encodeproject.org/files/ENCFF511HDH/@@download/ENCFF511HDH.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF167BKB	bam	alignments	ENCSR462BZP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF667IFV	1274962745	ENCODE Processing Pipeline	956ea5fabc7751103436475200f57942		https://www.encodeproject.org/files/ENCFF167BKB/@@download/ENCFF167BKB.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF614VDU	bam	alignments	ENCSR462BZP	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9ac-mouse	ENCAB000ANM	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF910GMF	1716230730	ENCODE Processing Pipeline	b1710812e52166bd8efdacbec38a837f		https://www.encodeproject.org/files/ENCFF614VDU/@@download/ENCFF614VDU.bam	mm10			released	mild to moderate bottlenecking, inconsistent platforms			
ENCFF181NTG	bam	alignments	ENCSR759RVE	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				2							ENCFF603OEF, ENCFF806TVZ	1629282954	ENCODE Processing Pipeline	3ede300b1dc832ef508f5231a81c1874		https://www.encodeproject.org/files/ENCFF181NTG/@@download/ENCFF181NTG.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF598ZFH	bam	alignments	ENCSR759RVE	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				1							ENCFF468ETJ, ENCFF806TVZ	1368664043	ENCODE Processing Pipeline	df8289041ed423a9f7dac3d5a779b86d		https://www.encodeproject.org/files/ENCFF598ZFH/@@download/ENCFF598ZFH.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF027NDQ	bam	unfiltered alignments	ENCSR759RVE	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF603OEF	2797985922	ENCODE Processing Pipeline	d8c5ec4710633793a1a31056f43ef2ba		https://www.encodeproject.org/files/ENCFF027NDQ/@@download/ENCFF027NDQ.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF467ZQO	bam	unfiltered alignments	ENCSR759RVE	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF468ETJ	2253019652	ENCODE Processing Pipeline	455ccae76e1b518aeba36d0f7aa700d9		https://www.encodeproject.org/files/ENCFF467ZQO/@@download/ENCFF467ZQO.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF108JXL	bam	alignments	ENCSR759RVE	ChIP-seq	UBERON:0002101	limb	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF603OEF	1629038502	ENCODE Processing Pipeline	4d7f9df0f33a3a18aee22f97363f2f9a		https://www.encodeproject.org/files/ENCFF108JXL/@@download/ENCFF108JXL.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
