File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF057WPD	bam	alignments	ENCSR487RAU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF033CCZ, ENCFF424CWV, ENCFF686NHY	2956284051	ENCODE Processing Pipeline	2dca7424489dde3572bf5de8dae4e69b		https://www.encodeproject.org/files/ENCFF057WPD/@@download/ENCFF057WPD.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF146GCW	bam	alignments	ENCSR487RAU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF326NFX, ENCFF876VRJ	2952921892	ENCODE Processing Pipeline	528850ccf8d49a7fabde68b899e53503		https://www.encodeproject.org/files/ENCFF146GCW/@@download/ENCFF146GCW.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF728TYN	bam	alignments	ENCSR553IWV	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002BWP, ENCFF806TVZ	1056683554	ENCODE Processing Pipeline	e0d12dfe604b9e3ce52ff864bed49c9c		https://www.encodeproject.org/files/ENCFF728TYN/@@download/ENCFF728TYN.bam	mm10-minimal			archived	control low read depth, low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF227HRH	bam	alignments	ENCSR553IWV	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF411DQQ, ENCFF806TVZ	965637497	ENCODE Processing Pipeline	aed79cb8e04fa4ff25eb7f8c5581f50b		https://www.encodeproject.org/files/ENCFF227HRH/@@download/ENCFF227HRH.bam	mm10-minimal			archived	control low read depth, low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF841WGP	bam	unfiltered alignments	ENCSR553IWV	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002BWP, ENCFF018NEO	1592797186	ENCODE Processing Pipeline	dc3379f170f72d65a5f553bbea4abe97		https://www.encodeproject.org/files/ENCFF841WGP/@@download/ENCFF841WGP.bam	mm10			released	control low read depth, low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF548PJI	bam	alignments	ENCSR553IWV	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002BWP, ENCFF018NEO	1056475976	ENCODE Processing Pipeline	421dd65a7dbffcda18927e0bf7e15569		https://www.encodeproject.org/files/ENCFF548PJI/@@download/ENCFF548PJI.bam	mm10			released	control low read depth, low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF362RKX	bam	unfiltered alignments	ENCSR553IWV	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF411DQQ	1028476246	ENCODE Processing Pipeline	f413f9a3e096be4ffd0dfe431beba491		https://www.encodeproject.org/files/ENCFF362RKX/@@download/ENCFF362RKX.bam	mm10			released	control low read depth, low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF867JQI	bam	alignments	ENCSR553IWV	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF411DQQ	767164379	ENCODE Processing Pipeline	42cff60d2eab4db6a742263ab030a793		https://www.encodeproject.org/files/ENCFF867JQI/@@download/ENCFF867JQI.bam	mm10			released	control low read depth, low read length, low read depth, mixed read lengths, mild to moderate bottlenecking			
ENCFF288HVU	bam	unfiltered alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				1			50				ENCFF018NEO, ENCFF955GVE	2443162943	ENCODE Processing Pipeline	3b30034c5a6ffa28b434d81c29a186d1		https://www.encodeproject.org/files/ENCFF288HVU/@@download/ENCFF288HVU.bam	mm10			released	mild to moderate bottlenecking			
ENCFF987GZJ	bam	unfiltered alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				2			50				ENCFF018NEO, ENCFF114FLE	3522226168	ENCODE Processing Pipeline	bb0b049ce4d91e4b9b0e000fdb84e190		https://www.encodeproject.org/files/ENCFF987GZJ/@@download/ENCFF987GZJ.bam	mm10			released	mild to moderate bottlenecking			
ENCFF026EIK	bam	alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				1			50				ENCFF018NEO, ENCFF955GVE	1258665998	ENCODE Processing Pipeline	acf1531203a36a799ece58aecca55abd		https://www.encodeproject.org/files/ENCFF026EIK/@@download/ENCFF026EIK.bam	mm10			released	mild to moderate bottlenecking			
ENCFF271FFU	bam	alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				2			50				ENCFF018NEO, ENCFF114FLE	1806591037	ENCODE Processing Pipeline	8b72cbcd0c74b5a870d09c6ccaa2150d		https://www.encodeproject.org/files/ENCFF271FFU/@@download/ENCFF271FFU.bam	mm10			released	mild to moderate bottlenecking			
ENCFF190IGM	bam	unfiltered alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				1			50				ENCFF806TVZ, ENCFF955GVE	2438208852	ENCODE Processing Pipeline	81d757f0ba06d133dcab363c0e753738		https://www.encodeproject.org/files/ENCFF190IGM/@@download/ENCFF190IGM.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF290HIV	bam	unfiltered alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				2			50				ENCFF114FLE, ENCFF806TVZ	3516341801	ENCODE Processing Pipeline	a0518b0eada1851e1a6fec6029f973fc		https://www.encodeproject.org/files/ENCFF290HIV/@@download/ENCFF290HIV.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF572VFK	bam	alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				1			50				ENCFF806TVZ, ENCFF955GVE	1259281584	ENCODE Processing Pipeline	fa399f72cbffc367b65b9761c45c51b3		https://www.encodeproject.org/files/ENCFF572VFK/@@download/ENCFF572VFK.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF806YSN	bam	alignments	ENCSR765UOU	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-05-06	ENCODE				2			50				ENCFF114FLE, ENCFF806TVZ	1807198523	ENCODE Processing Pipeline	435bff3ba3aed0a00b89cb8a07bf643d		https://www.encodeproject.org/files/ENCFF806YSN/@@download/ENCFF806YSN.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF380OUJ	bam	unfiltered alignments	ENCSR747ZXL	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF916TDC	3388747469	ENCODE Processing Pipeline	bebd9db1ae5b9b6ac8627e04bc8ab2e6		https://www.encodeproject.org/files/ENCFF380OUJ/@@download/ENCFF380OUJ.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF479RKK	bam	unfiltered alignments	ENCSR747ZXL	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF612XSF	3387684858	ENCODE Processing Pipeline	d84f581a6be85207cebee6777ce32c93		https://www.encodeproject.org/files/ENCFF479RKK/@@download/ENCFF479RKK.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF547GUP	bam	alignments	ENCSR747ZXL	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF612XSF	2220887323	ENCODE Processing Pipeline	a366526e193847835916e44dcac079b0		https://www.encodeproject.org/files/ENCFF547GUP/@@download/ENCFF547GUP.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF662MMA	bam	alignments	ENCSR747ZXL	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF916TDC	2327905168	ENCODE Processing Pipeline	c35e506c85f0544da49ba77ae23c36b8		https://www.encodeproject.org/files/ENCFF662MMA/@@download/ENCFF662MMA.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF854GMO	bam	alignments	ENCSR545BRW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZTT, ENCFF642PZF, ENCFF806TVZ	1408470859	ENCODE Processing Pipeline	04c8fed847c163eee90fa6cedae1a569		https://www.encodeproject.org/files/ENCFF854GMO/@@download/ENCFF854GMO.bam	mm10-minimal			archived	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF495EJO	bam	alignments	ENCSR545BRW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZTW, ENCFF806TVZ, ENCFF826ZDX	1111526976	ENCODE Processing Pipeline	67e633a527ed00d35cac3238d9273ac2		https://www.encodeproject.org/files/ENCFF495EJO/@@download/ENCFF495EJO.bam	mm10-minimal			archived	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF151AJH	bam	unfiltered alignments	ENCSR545BRW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTT, ENCFF018NEO, ENCFF642PZF	2263423720	ENCODE Processing Pipeline	62e9b4410084fb26ce905dee9b91dba2		https://www.encodeproject.org/files/ENCFF151AJH/@@download/ENCFF151AJH.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF240WME	bam	unfiltered alignments	ENCSR545BRW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTW, ENCFF018NEO, ENCFF826ZDX	1655788002	ENCODE Processing Pipeline	1debfdef840d15c5dfc604cea2d9bc22		https://www.encodeproject.org/files/ENCFF240WME/@@download/ENCFF240WME.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF965EGM	bam	alignments	ENCSR545BRW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZTW, ENCFF018NEO, ENCFF826ZDX	1033099728	ENCODE Processing Pipeline	e11195162720e82596e7d09a6bd26137		https://www.encodeproject.org/files/ENCFF965EGM/@@download/ENCFF965EGM.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF970VYC	bam	alignments	ENCSR545BRW	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZTT, ENCFF018NEO, ENCFF642PZF	1187665135	ENCODE Processing Pipeline	6093f61f3411614f6e53f4ef6c8390e8		https://www.encodeproject.org/files/ENCFF970VYC/@@download/ENCFF970VYC.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF024RNM	bam	alignments	ENCSR205XBQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF069FVN, ENCFF629NUN, ENCFF806TVZ	984950286	ENCODE Processing Pipeline	fa256a3c342c7cc7924b13e67523eef4		https://www.encodeproject.org/files/ENCFF024RNM/@@download/ENCFF024RNM.bam	mm10-minimal			archived	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF799JCV	bam	alignments	ENCSR205XBQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF087GGM, ENCFF806TVZ	1633516342	ENCODE Processing Pipeline	9ae19170edc93bccc7958ad545aa3589		https://www.encodeproject.org/files/ENCFF799JCV/@@download/ENCFF799JCV.bam	mm10-minimal			archived	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF015TMM	bam	unfiltered alignments	ENCSR205XBQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF069FVN, ENCFF629NUN	1916681086	ENCODE Processing Pipeline	b8153981880fdd1fba025cf85a47e4b6		https://www.encodeproject.org/files/ENCFF015TMM/@@download/ENCFF015TMM.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF148SON	bam	alignments	ENCSR205XBQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF069FVN, ENCFF629NUN	838649479	ENCODE Processing Pipeline	81bb78bd824a686dd0fa98d27ec41da4		https://www.encodeproject.org/files/ENCFF148SON/@@download/ENCFF148SON.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF554CCF	bam	unfiltered alignments	ENCSR205XBQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF087GGM	2167639452	ENCODE Processing Pipeline	762bd83ae120a336b06dad6cf6b98cbd		https://www.encodeproject.org/files/ENCFF554CCF/@@download/ENCFF554CCF.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF295UQF	bam	alignments	ENCSR205XBQ	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF087GGM	1197774876	ENCODE Processing Pipeline	c97b511ce89d52dab1053da87a926f6e		https://www.encodeproject.org/files/ENCFF295UQF/@@download/ENCFF295UQF.bam	mm10			released	moderate library complexity, low read length, mixed read lengths, mild to moderate bottlenecking	sequencing runs labeled as technical replicates	control insufficient read depth, insufficient read depth	
ENCFF413VDT	bam	alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				1							ENCFF051VXS, ENCFF268IGM, ENCFF739QUZ	3923775876	ENCODE Processing Pipeline	4fbbc1f86b56c09e6e910dbaf4b3fc74		https://www.encodeproject.org/files/ENCFF413VDT/@@download/ENCFF413VDT.bam	mm10-minimal			archived				
ENCFF757KKF	bam	alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				2							ENCFF268IGM, ENCFF327YJQ, ENCFF348BYM	4650971066	ENCODE Processing Pipeline	55b3020d0c4f2de49654887f27be40e0		https://www.encodeproject.org/files/ENCFF757KKF/@@download/ENCFF757KKF.bam	mm10-minimal			archived				
ENCFF722SGT	bam	alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				1							ENCFF051VXS, ENCFF518RJA, ENCFF739QUZ	5008895496	ENCODE Processing Pipeline	eb1075c16247f23c6be148485dbc3291		https://www.encodeproject.org/files/ENCFF722SGT/@@download/ENCFF722SGT.bam	mm10-minimal			archived				
ENCFF849WGI	bam	alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				2							ENCFF327YJQ, ENCFF348BYM, ENCFF518RJA	5900639482	ENCODE Processing Pipeline	a3f36e830ba15192b6d34d114dd5b79d		https://www.encodeproject.org/files/ENCFF849WGI/@@download/ENCFF849WGI.bam	mm10-minimal			archived				
ENCFF644WRE	bam	transcriptome alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				1							ENCFF051VXS, ENCFF518RJA, ENCFF739QUZ	4962936149	ENCODE Processing Pipeline	5148e3a5c9ff355a593af69bb40c0589		https://www.encodeproject.org/files/ENCFF644WRE/@@download/ENCFF644WRE.bam	mm10-minimal			archived				
ENCFF738YHS	bam	transcriptome alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				2							ENCFF327YJQ, ENCFF348BYM, ENCFF518RJA	5901653224	ENCODE Processing Pipeline	38831b3bb6da5d398a1ef4309d0c5a17		https://www.encodeproject.org/files/ENCFF738YHS/@@download/ENCFF738YHS.bam	mm10-minimal			archived				
ENCFF237LJI	bam	alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				1							ENCFF051VXS, ENCFF533JRE, ENCFF739QUZ	5010989898	ENCODE Processing Pipeline	665a14cccc300f99ddbc7fc7015d0a8b		https://www.encodeproject.org/files/ENCFF237LJI/@@download/ENCFF237LJI.bam	mm10			released				
ENCFF542VFL	bam	transcriptome alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				1							ENCFF051VXS, ENCFF533JRE, ENCFF739QUZ	5054079045	ENCODE Processing Pipeline	8ebbfdae58badd7980be1e67f68846c8		https://www.encodeproject.org/files/ENCFF542VFL/@@download/ENCFF542VFL.bam	mm10			released				
ENCFF023UXT	bam	alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				2							ENCFF327YJQ, ENCFF348BYM, ENCFF533JRE	5903011881	ENCODE Processing Pipeline	1d7a61c5ff143f55cfa8c0b07600db72		https://www.encodeproject.org/files/ENCFF023UXT/@@download/ENCFF023UXT.bam	mm10			released				
ENCFF422VFB	bam	transcriptome alignments	ENCSR307BCA	RNA-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-11-20	ENCODE				2							ENCFF327YJQ, ENCFF348BYM, ENCFF533JRE	6009991042	ENCODE Processing Pipeline	c157619a9ee794d8d87555684e3b971f		https://www.encodeproject.org/files/ENCFF422VFB/@@download/ENCFF422VFB.bam	mm10			released				
ENCFF122LMX	bam	alignments	ENCSR314FGC	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF509SAZ, ENCFF806TVZ	980272277	ENCODE Processing Pipeline	05bb91ee3c6ff4ba45691ead27501d2a		https://www.encodeproject.org/files/ENCFF122LMX/@@download/ENCFF122LMX.bam	mm10-minimal			archived	control low read depth, low read length, mixed read lengths			
ENCFF562GVH	bam	alignments	ENCSR314FGC	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF368AXL, ENCFF806TVZ	945542356	ENCODE Processing Pipeline	38a26cdcb627f52a09c45bb09d5b32c4		https://www.encodeproject.org/files/ENCFF562GVH/@@download/ENCFF562GVH.bam	mm10-minimal			archived	control low read depth, low read length, mixed read lengths			
ENCFF133YUI	bam	unfiltered alignments	ENCSR314FGC	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF509SAZ	1453345590	ENCODE Processing Pipeline	b931a85cd5971589d4aa4a457634fe06		https://www.encodeproject.org/files/ENCFF133YUI/@@download/ENCFF133YUI.bam	mm10			released	control low read depth, low read length, mixed read lengths			
ENCFF212FRL	bam	alignments	ENCSR314FGC	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF018NEO, ENCFF509SAZ	980088202	ENCODE Processing Pipeline	a3bb18c658ae1b3ab388c26f9075d2cb		https://www.encodeproject.org/files/ENCFF212FRL/@@download/ENCFF212FRL.bam	mm10			released	control low read depth, low read length, mixed read lengths			
ENCFF219CLW	bam	unfiltered alignments	ENCSR314FGC	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF368AXL	1003038582	ENCODE Processing Pipeline	5141809165e1716882fd690f7440b04b		https://www.encodeproject.org/files/ENCFF219CLW/@@download/ENCFF219CLW.bam	mm10			released	control low read depth, low read length, mixed read lengths			
ENCFF797AOJ	bam	alignments	ENCSR314FGC	ChIP-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF018NEO, ENCFF368AXL	766778516	ENCODE Processing Pipeline	1fe2f8aeb4a9e851cfd2ff1c5b43b05d		https://www.encodeproject.org/files/ENCFF797AOJ/@@download/ENCFF797AOJ.bam	mm10			released	control low read depth, low read length, mixed read lengths			
ENCFF572KHE	bam	alignments	ENCSR292QBA	DNase-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							DNA					False	2015-10-14	ENCODE				1		36					ENCFF014YLQ, ENCFF182PLH, ENCFF322DDH, ENCFF353SVV, ENCFF362PUI, ENCFF496FUH, ENCFF510VTO, ENCFF837EMB	8399987970	John Stamatoyannopoulos, UW	1040f9f91b68006f13c268fe03c0b06b		https://www.encodeproject.org/files/ENCFF572KHE/@@download/ENCFF572KHE.bam	mm10-minimal			archived	low spot score			
ENCFF054VMD	bam	alignments	ENCSR292QBA	DNase-seq	UBERON:0001891	midbrain	tissue	embryonic	mixed	11.5 day	Mus musculus							DNA					False	2015-10-14	ENCODE				2		36					ENCFF037FUN, ENCFF196ALP, ENCFF221RGX, ENCFF278VOJ, ENCFF287TAP, ENCFF313EPE, ENCFF329LSW, ENCFF436PQD, ENCFF494STF, ENCFF530MQO, ENCFF899TSD, ENCFF974WCJ	7264055568	John Stamatoyannopoulos, UW	12c873c77a5107ffc732b8b68bc0accb		https://www.encodeproject.org/files/ENCFF054VMD/@@download/ENCFF054VMD.bam	mm10-minimal			archived	low spot score			
