File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF715TAZ	bam	unfiltered alignments	ENCSR000CFP	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K27me3-mouse	ENCAB000ADT	DNA		see document	see document		False	2012-09-05	ENCODE				2			36				ENCFF001KJJ, ENCFF018NEO	1612662641	ENCODE Processing Pipeline	85fd45449d04e4e142e4ff4a67087fb1		https://www.encodeproject.org/files/ENCFF715TAZ/@@download/ENCFF715TAZ.bam	mm10			released	mild to moderate bottlenecking, low read length, moderate library complexity, inconsistent platforms	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF343MDQ	bam	alignments	ENCSR000CFP	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K27me3-mouse	ENCAB000ADT	DNA		see document	see document		False	2012-09-05	ENCODE				1			36				ENCFF001KJI, ENCFF018NEO	599616570	ENCODE Processing Pipeline	c879cb186031b091aab6caf24b400ccc		https://www.encodeproject.org/files/ENCFF343MDQ/@@download/ENCFF343MDQ.bam	mm10			released	mild to moderate bottlenecking, low read length, moderate library complexity, inconsistent platforms	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF070XFW	bam	alignments	ENCSR000CFP	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K27me3-mouse	ENCAB000ADT	DNA		see document	see document		False	2012-09-05	ENCODE				2			36				ENCFF001KJJ, ENCFF018NEO	760463283	ENCODE Processing Pipeline	86b6330cdd67624fbc5813fbf7ef3fc9		https://www.encodeproject.org/files/ENCFF070XFW/@@download/ENCFF070XFW.bam	mm10			released	mild to moderate bottlenecking, low read length, moderate library complexity, inconsistent platforms	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF001LCI	bam	alignments	ENCSR000CHA	RNA-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				1							ENCFF001LCM	686867568	Bing Ren, UCSD	22b8617e5391dcf7246784fe82c154bc		https://www.encodeproject.org/files/ENCFF001LCI/@@download/ENCFF001LCI.bam	mm9			archived	missing spikeins, low read depth		insufficient read length	
ENCFF001LCJ	bam	alignments	ENCSR000CHA	RNA-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				2							ENCFF001LCN	784858725	Bing Ren, UCSD	eb4c39ed1151d670ea90e922ebec56ff		https://www.encodeproject.org/files/ENCFF001LCJ/@@download/ENCFF001LCJ.bam	mm9			archived	missing spikeins, low read depth		insufficient read length	
ENCFF860HRE	bam	alignments	ENCSR000CHA	RNA-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				1							ENCFF001LCM, ENCFF533JRE	1542056030	ENCODE Processing Pipeline	53b109b4f5adf987bfb839f1f4a7f22f		https://www.encodeproject.org/files/ENCFF860HRE/@@download/ENCFF860HRE.bam	mm10			released	missing spikeins, low read depth		insufficient read length	
ENCFF377HNH	bam	transcriptome alignments	ENCSR000CHA	RNA-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				1							ENCFF001LCM, ENCFF533JRE	1033171425	ENCODE Processing Pipeline	f912bba55f55c81a1024fd219040280e		https://www.encodeproject.org/files/ENCFF377HNH/@@download/ENCFF377HNH.bam	mm10			released	missing spikeins, low read depth		insufficient read length	
ENCFF966GSR	bam	transcriptome alignments	ENCSR000CHA	RNA-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				2							ENCFF001LCN, ENCFF533JRE	896559966	ENCODE Processing Pipeline	aad88812a586746077e820b8a8e36c75		https://www.encodeproject.org/files/ENCFF966GSR/@@download/ENCFF966GSR.bam	mm10			released	missing spikeins, low read depth		insufficient read length	
ENCFF284WDJ	bam	alignments	ENCSR000CHA	RNA-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2011-08-04	ENCODE				2							ENCFF001LCN, ENCFF533JRE	1412981292	ENCODE Processing Pipeline	de1d5cf5a3a269f066b1c46f78ed2fd0		https://www.encodeproject.org/files/ENCFF284WDJ/@@download/ENCFF284WDJ.bam	mm10			released	missing spikeins, low read depth		insufficient read length	
ENCFF001KJF	bam	alignments	ENCSR000CAF	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2011-06-24	ENCODE				1							ENCFF001KJS	392920993	Bing Ren, UCSD	ccecdd02877c8797358b88aea4c4562e		https://www.encodeproject.org/files/ENCFF001KJF/@@download/ENCFF001KJF.bam	mm9			released	low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF001KJG	bam	alignments	ENCSR000CAF	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2011-06-24	ENCODE				2							ENCFF001KJU	649001871	Bing Ren, UCSD	35723c1d22a94efe4522f5157ca95428		https://www.encodeproject.org/files/ENCFF001KJG/@@download/ENCFF001KJG.bam	mm9			released	low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF881OBU	bam	alignments	ENCSR000CAF	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2011-06-24	ENCODE				2			36				ENCFF001KJU, ENCFF018NEO	570811298	ENCODE Processing Pipeline	d6ed7ef0be77bc06621ed6a05bd2b580		https://www.encodeproject.org/files/ENCFF881OBU/@@download/ENCFF881OBU.bam	mm10			released	low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF080AYI	bam	unfiltered alignments	ENCSR000CAF	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2011-06-24	ENCODE				1			36				ENCFF001KJS, ENCFF018NEO	703776437	ENCODE Processing Pipeline	1cd4aef7a7cabe6450bbcb15c44257a5		https://www.encodeproject.org/files/ENCFF080AYI/@@download/ENCFF080AYI.bam	mm10			released	low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF837MCX	bam	unfiltered alignments	ENCSR000CAF	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2011-06-24	ENCODE				2			36				ENCFF001KJU, ENCFF018NEO	789165809	ENCODE Processing Pipeline	86af2ae74d33658c678c9e089ccb1cdb		https://www.encodeproject.org/files/ENCFF837MCX/@@download/ENCFF837MCX.bam	mm10			released	low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF563LOO	bam	alignments	ENCSR000CAF	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K4me1-mouse	ENCAB000ADX	DNA		see document	see document		False	2011-06-24	ENCODE				1			36				ENCFF001KJS, ENCFF018NEO	431747254	ENCODE Processing Pipeline	9269d5308e8369eeaffc560b2c7a061f		https://www.encodeproject.org/files/ENCFF563LOO/@@download/ENCFF563LOO.bam	mm10			released	low read length	missing unfiltered alignments	control insufficient read depth, insufficient read depth	control extremely low read depth
ENCFF001QOO	bam	alignments	ENCSR000CLM	RNA-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus							polyadenylated mRNA		see document	see document		False	2012-07-10	ENCODE				1							ENCFF001QOK, ENCFF001QOL	2461494447	John Stamatoyannopoulos, UW	3358d09ce185be58b71dde817351f614		https://www.encodeproject.org/files/ENCFF001QOO/@@download/ENCFF001QOO.bam	mm9			archived				
ENCFF001KIP	bam	alignments	ENCSR000CDG	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				1							ENCFF001KJA	491044481	Bing Ren, UCSD	4f3115b7ae58e0ba1d8327fdd03d5f6b		https://www.encodeproject.org/files/ENCFF001KIP/@@download/ENCFF001KIP.bam	mm9			released	low read depth, low read length, control low read depth, inconsistent platforms	missing unfiltered alignments	insufficient read depth	control extremely low read depth
ENCFF001KIT	bam	alignments	ENCSR000CDG	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				2							ENCFF001KIZ	489670583	Bing Ren, UCSD	f6289fbe36ce9853cca490028b879569		https://www.encodeproject.org/files/ENCFF001KIT/@@download/ENCFF001KIT.bam	mm9			released	low read depth, low read length, control low read depth, inconsistent platforms	missing unfiltered alignments	insufficient read depth	control extremely low read depth
ENCFF772RIL	bam	alignments	ENCSR000CDG	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				1			36				ENCFF001KJA, ENCFF018NEO	407644590	ENCODE Processing Pipeline	d0b2c7a27af772487ac4a8ecabaffe16		https://www.encodeproject.org/files/ENCFF772RIL/@@download/ENCFF772RIL.bam	mm10			released	low read depth, low read length, control low read depth, inconsistent platforms	missing unfiltered alignments	insufficient read depth	control extremely low read depth
ENCFF188XVF	bam	alignments	ENCSR000CDG	ChIP-seq	UBERON:0002113	kidney	tissue	adult	male	8 week	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		False	2012-03-28	ENCODE				2			36				ENCFF001KIZ, ENCFF018NEO	390478766	ENCODE Processing Pipeline	92b52b5525d70962849395e92e02f11b		https://www.encodeproject.org/files/ENCFF188XVF/@@download/ENCFF188XVF.bam	mm10			released	low read depth, low read length, control low read depth, inconsistent platforms	missing unfiltered alignments	insufficient read depth	control extremely low read depth
