File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF604ABD	bam	alignments	ENCSR311YPF	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				2			50				ENCFF018NEO, ENCFF714RJJ	1352720085	ENCODE Processing Pipeline	71e62b68cb390cdef497ee4ea50252b0		https://www.encodeproject.org/files/ENCFF604ABD/@@download/ENCFF604ABD.bam	mm10			released	inconsistent platforms, moderate library complexity, mild to moderate bottlenecking			
ENCFF848BQN	bam	alignments	ENCSR311YPF	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2015-06-23	ENCODE				1			50				ENCFF018NEO, ENCFF325BRZ	1367078986	ENCODE Processing Pipeline	4c32e6c2f555d8dcb6bee1f6721d93b1		https://www.encodeproject.org/files/ENCFF848BQN/@@download/ENCFF848BQN.bam	mm10			released	inconsistent platforms, moderate library complexity, mild to moderate bottlenecking			
ENCFF742SKL	bam	alignments	ENCSR564XSR	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF096XZW, ENCFF175KSI, ENCFF806TVZ	2933378391	ENCODE Processing Pipeline	a49bc9abe27a04494e30486c0da2cd56		https://www.encodeproject.org/files/ENCFF742SKL/@@download/ENCFF742SKL.bam	mm10-minimal			archived	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF965COR	bam	alignments	ENCSR564XSR	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF079GEV, ENCFF806TVZ, ENCFF935ZTL	3351228882	ENCODE Processing Pipeline	84d928965cbfb14e7f6943c49a2a375b		https://www.encodeproject.org/files/ENCFF965COR/@@download/ENCFF965COR.bam	mm10-minimal			archived	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF872IPC	bam	unfiltered alignments	ENCSR564XSR	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF079GEV, ENCFF935ZTL	4701995374	ENCODE Processing Pipeline	9a41a85a04a95be2a265753939c51756		https://www.encodeproject.org/files/ENCFF872IPC/@@download/ENCFF872IPC.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF140QBN	bam	unfiltered alignments	ENCSR564XSR	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF096XZW, ENCFF175KSI	4167457155	ENCODE Processing Pipeline	17eac2e9308d21458d678d2894e7db4a		https://www.encodeproject.org/files/ENCFF140QBN/@@download/ENCFF140QBN.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF926ANX	bam	alignments	ENCSR564XSR	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF079GEV, ENCFF935ZTL	3350640055	ENCODE Processing Pipeline	57098f6faf96120e82701a4ed6dc4349		https://www.encodeproject.org/files/ENCFF926ANX/@@download/ENCFF926ANX.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF460TKS	bam	alignments	ENCSR564XSR	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF018NEO, ENCFF096XZW, ENCFF175KSI	2932821747	ENCODE Processing Pipeline	6f1077fe20ad02171a6bb26e12c1d4d4		https://www.encodeproject.org/files/ENCFF460TKS/@@download/ENCFF460TKS.bam	mm10			released	inconsistent platforms	sequencing runs labeled as technical replicates		
ENCFF163TNZ	bam	alignments	ENCSR437SFX	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				2							ENCFF665WTI, ENCFF806TVZ, ENCFF927FTJ	3163930831	ENCODE Processing Pipeline	b6ec49d75c652d38b5de2331eb4a4b04		https://www.encodeproject.org/files/ENCFF163TNZ/@@download/ENCFF163TNZ.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF211KIX	bam	alignments	ENCSR437SFX	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				1							ENCFF014LDJ, ENCFF666NSZ, ENCFF806TVZ, ENCFF984JKW	3894853631	ENCODE Processing Pipeline	5178ebac9211c2d5f85011ffe8cfe78b		https://www.encodeproject.org/files/ENCFF211KIX/@@download/ENCFF211KIX.bam	mm10-minimal			archived	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF614CTZ	bam	unfiltered alignments	ENCSR437SFX	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF665WTI, ENCFF927FTJ	5310828863	ENCODE Processing Pipeline	1bc989275c73772f67421af43ad17ff7		https://www.encodeproject.org/files/ENCFF614CTZ/@@download/ENCFF614CTZ.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF290NRO	bam	alignments	ENCSR437SFX	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				2			50				ENCFF018NEO, ENCFF665WTI, ENCFF927FTJ	3163279764	ENCODE Processing Pipeline	e83045776cde9c0182f942d9afaea050		https://www.encodeproject.org/files/ENCFF290NRO/@@download/ENCFF290NRO.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF148CLE	bam	unfiltered alignments	ENCSR437SFX	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF014LDJ, ENCFF018NEO, ENCFF666NSZ, ENCFF984JKW	7573489728	ENCODE Processing Pipeline	f8e184772e584c6b81d7d2918ca3930b		https://www.encodeproject.org/files/ENCFF148CLE/@@download/ENCFF148CLE.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF746WWE	bam	alignments	ENCSR437SFX	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	15.5 day	Mus musculus					H3K36me3-mouse	ENCAB910BYC	DNA			SDS		False	2015-11-03	ENCODE				1			50				ENCFF014LDJ, ENCFF018NEO, ENCFF666NSZ, ENCFF984JKW	3894259204	ENCODE Processing Pipeline	9f46ed0f625f6cb6d7751ef733873bec		https://www.encodeproject.org/files/ENCFF746WWE/@@download/ENCFF746WWE.bam	mm10			released	inconsistent platforms, mild to moderate bottlenecking	sequencing runs labeled as technical replicates		
ENCFF995LSU	bam	unfiltered alignments	ENCSR737JHU	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF994NHO	3519912987	ENCODE Processing Pipeline	b5e04d4b2a3ed6f45f27027640b30654		https://www.encodeproject.org/files/ENCFF995LSU/@@download/ENCFF995LSU.bam	mm10			released	mild to moderate bottlenecking			
ENCFF904BTD	bam	unfiltered alignments	ENCSR737JHU	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF629KPS	2817471465	ENCODE Processing Pipeline	646dab59ffe9f6093eabdfa4083a0329		https://www.encodeproject.org/files/ENCFF904BTD/@@download/ENCFF904BTD.bam	mm10			released	mild to moderate bottlenecking			
ENCFF069APB	bam	alignments	ENCSR737JHU	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-19	ENCODE				1							ENCFF018NEO, ENCFF629KPS	953648619	ENCODE Processing Pipeline	fc9c45e261a823daf6dff82739f2a6a8		https://www.encodeproject.org/files/ENCFF069APB/@@download/ENCFF069APB.bam	mm10			released	mild to moderate bottlenecking			
ENCFF113IBJ	bam	alignments	ENCSR737JHU	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	10.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-07-19	ENCODE				2							ENCFF018NEO, ENCFF994NHO	1656116181	ENCODE Processing Pipeline	90061ee94d6176d7aeb4c7181dd67005		https://www.encodeproject.org/files/ENCFF113IBJ/@@download/ENCFF113IBJ.bam	mm10			released	mild to moderate bottlenecking			
ENCFF271MJX	bam	alignments	ENCSR782SUW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF117TGO, ENCFF806TVZ	1153560471	ENCODE Processing Pipeline	366a7aad8b116e50b8055bde2d0cadc6		https://www.encodeproject.org/files/ENCFF271MJX/@@download/ENCFF271MJX.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking			
ENCFF304MME	bam	alignments	ENCSR782SUW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF139CEY, ENCFF806TVZ	1283263592	ENCODE Processing Pipeline	aad497abb533e40ea8117702bcf02f13		https://www.encodeproject.org/files/ENCFF304MME/@@download/ENCFF304MME.bam	mm10-minimal			archived	moderate library complexity, mild to moderate bottlenecking			
ENCFF091LIV	bam	unfiltered alignments	ENCSR782SUW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF139CEY	2322629353	ENCODE Processing Pipeline	64253f754a9926a6d832a948a460dcd1		https://www.encodeproject.org/files/ENCFF091LIV/@@download/ENCFF091LIV.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF439MBX	bam	unfiltered alignments	ENCSR782SUW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF117TGO	2072075230	ENCODE Processing Pipeline	f93e91f15dd3151c66ad55c4d64a6a38		https://www.encodeproject.org/files/ENCFF439MBX/@@download/ENCFF439MBX.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF252XMF	bam	alignments	ENCSR782SUW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF117TGO	1153335944	ENCODE Processing Pipeline	623e16b669fe05ff3efcaf7d0459bf62		https://www.encodeproject.org/files/ENCFF252XMF/@@download/ENCFF252XMF.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF332ONP	bam	alignments	ENCSR782SUW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF139CEY	1283000342	ENCODE Processing Pipeline	397361a1ca0ccd970855ed3709e426d4		https://www.encodeproject.org/files/ENCFF332ONP/@@download/ENCFF332ONP.bam	mm10			released	moderate library complexity, mild to moderate bottlenecking			
ENCFF063SHI	bam	alignments	ENCSR243JOL	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF128OTX, ENCFF806TVZ, ENCFF861GZT	2293238925	ENCODE Processing Pipeline	a7358372fd9f60ab9c2fc627bb44bcaa		https://www.encodeproject.org/files/ENCFF063SHI/@@download/ENCFF063SHI.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF394WOA	bam	alignments	ENCSR243JOL	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF115BHE, ENCFF806TVZ	2421905763	ENCODE Processing Pipeline	55e3f99e1a6a4baac11cda3fbf7665f1		https://www.encodeproject.org/files/ENCFF394WOA/@@download/ENCFF394WOA.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF341XOA	bam	unfiltered alignments	ENCSR243JOL	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF128OTX, ENCFF861GZT	2965998087	ENCODE Processing Pipeline	694f6a904e0fb75c40ca3465a69e3f86		https://www.encodeproject.org/files/ENCFF341XOA/@@download/ENCFF341XOA.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF753RVO	bam	unfiltered alignments	ENCSR243JOL	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF115BHE	3168698690	ENCODE Processing Pipeline	bbea38c74fe9ee18c6f904cc2f111b21		https://www.encodeproject.org/files/ENCFF753RVO/@@download/ENCFF753RVO.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF297ZBU	bam	alignments	ENCSR243JOL	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF128OTX, ENCFF861GZT	2292810269	ENCODE Processing Pipeline	d70a5efaf4bd43f226ff78f0f284c08a		https://www.encodeproject.org/files/ENCFF297ZBU/@@download/ENCFF297ZBU.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF434XWY	bam	alignments	ENCSR243JOL	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF115BHE	2421421526	ENCODE Processing Pipeline	f5fceee2c9ab083170876ea2a016e44b		https://www.encodeproject.org/files/ENCFF434XWY/@@download/ENCFF434XWY.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF950FXV	bam	alignments	ENCSR523QKO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF078SMC, ENCFF788YDC, ENCFF806TVZ	2440403803	ENCODE Processing Pipeline	4046a03a799e478bd3ded8968d5e76c4		https://www.encodeproject.org/files/ENCFF950FXV/@@download/ENCFF950FXV.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF670KZF	bam	alignments	ENCSR523QKO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF318AFJ, ENCFF806TVZ	2110851194	ENCODE Processing Pipeline	a8d95a798707a0da80529ead7d3991c0		https://www.encodeproject.org/files/ENCFF670KZF/@@download/ENCFF670KZF.bam	mm10-minimal			archived		sequencing runs labeled as technical replicates		
ENCFF608PBR	bam	unfiltered alignments	ENCSR523QKO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF018NEO, ENCFF318AFJ	2911902043	ENCODE Processing Pipeline	e691c1ed0db1d1462c8d8fa232dd2b87		https://www.encodeproject.org/files/ENCFF608PBR/@@download/ENCFF608PBR.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF327VKQ	bam	unfiltered alignments	ENCSR523QKO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF018NEO, ENCFF078SMC, ENCFF788YDC	3341271269	ENCODE Processing Pipeline	dc589453fc9e1ce82a717569e142f3da		https://www.encodeproject.org/files/ENCFF327VKQ/@@download/ENCFF327VKQ.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF741BBU	bam	alignments	ENCSR523QKO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF318AFJ	2110386060	ENCODE Processing Pipeline	d151c23a3dc80ae747e22feb9568f3f3		https://www.encodeproject.org/files/ENCFF741BBU/@@download/ENCFF741BBU.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF563KVK	bam	alignments	ENCSR523QKO	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					Control-mouse		DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF078SMC, ENCFF788YDC	2439910309	ENCODE Processing Pipeline	f40bf651a8bf1396e38fded83808b508		https://www.encodeproject.org/files/ENCFF563KVK/@@download/ENCFF563KVK.bam	mm10			released		sequencing runs labeled as technical replicates		
ENCFF958YCB	bam	alignments	ENCSR966AIB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF144QAH, ENCFF806TVZ	1441378853	ENCODE Processing Pipeline	85faf661f08ec87c7d56b431b832e948		https://www.encodeproject.org/files/ENCFF958YCB/@@download/ENCFF958YCB.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF817HZB	bam	alignments	ENCSR966AIB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF468OSP, ENCFF806TVZ	1375212280	ENCODE Processing Pipeline	df6b2f6696854247dee6618c90182d5b		https://www.encodeproject.org/files/ENCFF817HZB/@@download/ENCFF817HZB.bam	mm10-minimal			archived	mild to moderate bottlenecking			
ENCFF094CEC	bam	unfiltered alignments	ENCSR966AIB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF468OSP	1972973056	ENCODE Processing Pipeline	7aca153f046e83a843ae120295b79e4a		https://www.encodeproject.org/files/ENCFF094CEC/@@download/ENCFF094CEC.bam	mm10			released	mild to moderate bottlenecking			
ENCFF374ZLW	bam	unfiltered alignments	ENCSR966AIB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF144QAH	2172185163	ENCODE Processing Pipeline	d094390979225eaf77871c27697f2911		https://www.encodeproject.org/files/ENCFF374ZLW/@@download/ENCFF374ZLW.bam	mm10			released	mild to moderate bottlenecking			
ENCFF913ZAZ	bam	alignments	ENCSR966AIB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF144QAH	1441054136	ENCODE Processing Pipeline	ec20bcb6d1f157789d121a5b40453762		https://www.encodeproject.org/files/ENCFF913ZAZ/@@download/ENCFF913ZAZ.bam	mm10			released	mild to moderate bottlenecking			
ENCFF708TFR	bam	alignments	ENCSR966AIB	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF468OSP	1374950066	ENCODE Processing Pipeline	95d937ea9e516d17f707c3f1bcae2338		https://www.encodeproject.org/files/ENCFF708TFR/@@download/ENCFF708TFR.bam	mm10			released	mild to moderate bottlenecking			
ENCFF750BPO	bam	alignments	ENCSR320EEW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AEO, ENCFF806TVZ	582750825	ENCODE Processing Pipeline	057863d523719ab3d9becc88ae729456		https://www.encodeproject.org/files/ENCFF750BPO/@@download/ENCFF750BPO.bam	mm10-minimal			archived	control low read depth, low read length, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF133BTR	bam	alignments	ENCSR320EEW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AEN, ENCFF806TVZ	881445031	ENCODE Processing Pipeline	66f929c78b0533a58ce5b07c823fa269		https://www.encodeproject.org/files/ENCFF133BTR/@@download/ENCFF133BTR.bam	mm10-minimal			archived	control low read depth, low read length, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF962RLV	bam	unfiltered alignments	ENCSR320EEW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AEO, ENCFF018NEO	1325318848	ENCODE Processing Pipeline	b35c8018f6ccec47a30dd27cb9c1e3a6		https://www.encodeproject.org/files/ENCFF962RLV/@@download/ENCFF962RLV.bam	mm10			released	control low read depth, low read length, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF990MVF	bam	unfiltered alignments	ENCSR320EEW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AEN, ENCFF018NEO	1418119480	ENCODE Processing Pipeline	617930b8df2ecc7f6fb52bdd9dedc24f		https://www.encodeproject.org/files/ENCFF990MVF/@@download/ENCFF990MVF.bam	mm10			released	control low read depth, low read length, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF426QSR	bam	alignments	ENCSR320EEW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AEN, ENCFF018NEO	881212282	ENCODE Processing Pipeline	b24fa351d0002e36dda5c4835a28efcb		https://www.encodeproject.org/files/ENCFF426QSR/@@download/ENCFF426QSR.bam	mm10			released	control low read depth, low read length, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF418VQH	bam	alignments	ENCSR320EEW	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AEO, ENCFF018NEO	582648710	ENCODE Processing Pipeline	b65a7b369b3ee3f36d043c253c01f39a		https://www.encodeproject.org/files/ENCFF418VQH/@@download/ENCFF418VQH.bam	mm10			released	control low read depth, low read length, moderate library complexity, low read depth, mild to moderate bottlenecking			
ENCFF003EPN	bam	alignments	ENCSR270WWV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-16	ENCODE				1							ENCFF002DQB, ENCFF002DQC, ENCFF806TVZ	1438071877	ENCODE Processing Pipeline	09efde4ac7fe6e49daafa5ef0fa86b03		https://www.encodeproject.org/files/ENCFF003EPN/@@download/ENCFF003EPN.bam	mm10-minimal			archived	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF321ZLN	bam	alignments	ENCSR270WWV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-16	ENCODE				2							ENCFF002DQD, ENCFF002DQE, ENCFF806TVZ	1165202827	ENCODE Processing Pipeline	20743b339e7a7606c66e898f20393e23		https://www.encodeproject.org/files/ENCFF321ZLN/@@download/ENCFF321ZLN.bam	mm10-minimal			archived	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF155LFV	bam	unfiltered alignments	ENCSR270WWV	ChIP-seq	UBERON:0001890	forebrain	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-03-16	ENCODE				1			36				ENCFF002DQB, ENCFF002DQC, ENCFF018NEO	2678035148	ENCODE Processing Pipeline	7a3a66e0d4e1f02aa79823c6c66c3ea1		https://www.encodeproject.org/files/ENCFF155LFV/@@download/ENCFF155LFV.bam	mm10			released	low read length, mixed read lengths	sequencing runs labeled as technical replicates	control insufficient read depth	
